Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Car Features
1080385633,Cuore 2008 In Almost Genuine Condition,Daihatsu,Cuore,2008,134000,665000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 13, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims"
1080575832,price is slightly negotiable,Honda,City Aspire,2014,130000,2450000,Petrol,Karachi,Original,Local,Manual,Used,"Moria Goth, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Rear Camera"
1080183572,Honda City 2005,Honda,City Vario,2005,11111,1480000,Petrol,Karachi,Original,Imported,Automatic,Used,"Scheme 33 - Sector 34-A, Karachi","Air Conditioning, AM/FM Radio, Navigation System, Power Steering, Power Windows, USB and Auxillary Cable"
1079062263,ek wagon 2007,Mitsubishi,Ek Wagon,2007,170000,1600000,Petrol,Lahore,Original,Imported,Automatic,Used,"Larex Colony GS1, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080859016,Honda city 2000,Honda,City Vario,2000,10000,750000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi - Sector 15A, Karachi","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Steering, USB and Auxillary Cable"
1079465132,grandy 2016/17 New key,Toyota,Altis Grande,2016,117000,4750000,Petrol,Karachi,Original,Local,Automatic,Used,"Charsadda Road, Peshawar","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Sun Roof, USB and Auxillary Cable"
1080584062,urgent sale Daihatsu coure total genuine condition petrol driven,Daihatsu,Cuore,2006,65000,795000,Petrol,Karachi,Original,Local,Manual,Used,"Ghaziabad, Karachi","AM/FM Radio, Cassette Player, Front Speakers, Power Locks"
1080584234,corolla altis 1.6 full original,Toyota,Corrolla Altis,2019,60000,4730000,Petrol,Karachi,Original,Local,Automatic,Used,"North Nazimabad, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080648046,Suzuki Wagon R VXL,Suzuki,Wagon R,2016,200000,1975000,Petrol,Islamabad,Original,Local,Manual,Used,"Shaheen Town, Rawalpindi","Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Rear Camera, USB and Auxillary Cable"
1080801945,altis 1.6 for sale,Toyota,Corrolla Altis,2018,67500,4299000,Petrol,Karachi,Original,Local,Automatic,Used,"100 Quarters, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Power Steering, Rear speakers, Rear Camera"
1080685827,suzuki swift,Suzuki,Swift,2018,62000,2425000,Petrol,Sindh,Original,Local,Automatic,Used,"Jamshed Road, Karachi",CD Player
1080458999,Toyota Passo Racy,Toyota,Passo,2008,120000,1770000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Karachi Buffer Zone, Karachi","ABS, Air Bags, Air Conditioning"
1070055921,Honda civic,Honda,Civic Oriel,2005,2040,1650000,Petrol,Rawalpindi,Original,Imported,Manual,Used,"H-9, Islamabad","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof, USB and Auxillary Cable"
1080693309,suzuki Alto,Suzuki,Alto,2004,150000,700000,Petrol,Karachi,Original,Local,Manual,Used,"Naval Anchorage, Islamabad","Air Conditioning, AM/FM Radio, CD Player, Front Speakers"
1080457338,Amirr,Suzuki,Baleno,2001,200000,800000,Petrol,Lahore,Original,Local,Manual,Used,"Nain Sukh, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080511523,-Suzuki Alto VXR 2022 Model,Suzuki,Alto,2022,25000,2450000,Petrol,Punjab,Original,Local,Manual,Used,"Allama Iqbal Colony, Sialkot",ABS
1080830805,Suzuki Wagon R VXL Silk Silver 2018,Suzuki,Wagon R,2018,73000,2300000,Petrol,Lahore,Original,Local,Manual,Used,"Sabzazar, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080691076,selling a car,Toyota,Corolla XLI,2010,255000,2000000,Petrol,Sindh,Original,Local,Manual,Used,"Arifwala, Punjab",Alloy Rims
1080448884,TOYOTA PASSO 2012,Toyota,Passo,2012,84000,2400000,Petrol,Karachi,Original,Imported,Automatic,Used,"Sakhi Hassan Chowrangi, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080564160,Toyota Corolla xli 2009 model,Toyota,Corolla XLI,2009,151000,1780000,Petrol,Islamabad,Original,Local,Manual,Used,"Abdullahpur, Faisalabad","Air Conditioning, CD Player, Front Speakers, Power Steering, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079067323,Suzuki Mehran VXR,Suzuki,Mehran VXR,2006,100000,600000,Petrol,Multan,Original,Local,Manual,Used,"Naqshband Colony, Multan","Air Conditioning, AM/FM Radio, Front Speakers"
1080269664,Atif Rauf,Hyundai,Santro,2007,190000,1050000,Petrol,Lahore,Original,Local,Manual,Used,"Shahdara, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080423387,city aspire 2015,Honda,City Aspire,2015,70000,2795000,Petrol,Karachi,Original,Local,Manual,Used,"100 Feet Road, Bahawalpur","ABS, Air Conditioning, Alloy Rims, CD Player, Cassette Player, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080700120,HONDA CITY 2016 MODEL FOR SALE,Honda,City IVTEC,2016,74000,3430000,Petrol,Islamabad,Original,Local,Manual,Used,"DHA Defence Phase 2, Islamabad","Air Conditioning, Front Speakers, Front Camera, Immobilizer Key, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080398178,Santo club 2003 fit engine and suspension original documents,Hyundai,Santro,2003,96800,780000,Petrol,Lahore,Original,Local,Manual,Used,"Wapda Town Phase 1, Lahore","Alloy Rims, AM/FM Radio, CD Player, Front Speakers, USB and Auxillary Cable"
1080182371,MIRA EIS,Daihatsu,Mira,2015,78000,2375000,Petrol,Karachi,Original,Imported,Automatic,Used,"Sadar, Hyderabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1077357714,X-PV home used Vehicle October 2018 Genuine Condition,FAW,X-PV,2018,80000,1050000,Petrol,Lahore,Original,Local,Manual,Used,"Kalma Chowk, Lahore","AM/FM Radio, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1070502908,Toyota yaris Ativ Cvt 1.3 for sale .,Toyota,Yaris,2021,28000,4350000,Petrol,Karachi,Original,Local,Automatic,Used,"Defence, Hyderabad","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080466120,suzuki Every,Suzuki,Every,2016,65000,2380000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Hayatabad Phase 2, Peshawar","ABS, Air Bags, Air Conditioning, AM/FM Radio, Power Locks, Power Steering, Rear Camera, USB and Auxillary Cable"
1080807541,Toyota Corolla Altis,Toyota,Corrolla Altis,2018,200000,4500000,Petrol,Faisalabad,Original,Local,Automatic,Used,"New Garden Town, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080695714,Suzuki alto vxl ags 22/23,Suzuki,Alto,2023,20000,2865000,Petrol,Islamabad,Original,Local,Automatic,Used,"Bahria Town Rawalpindi, Rawalpindi","ABS, Air Bags, Air Conditioning, AM/FM Radio, Cool Box, Front Speakers"
1080507569,Condition Is Almost Identical to new car,Changan,Karvaan,2021,2385,2700000,Petrol,Karachi,Original,Local,Manual,Used,"M.A. Jinnah Road, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Immobilizer Key, Power Steering"
1078756715,Auto ghear A/C working good condition  2014 model  2018 import,Suzuki,Every,2014,150000,1850000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Adiala Road, Rawalpindi","Air Bags, Air Conditioning, Power Locks, Power Steering"
1080915374,Honda City 1.3 i-VTEC Prosmatec 2018,Honda,City IVTEC,2018,43000,3670000,Petrol,Lahore,Original,Local,Automatic,Used,"Askari 10, Lahore","Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Windows"
1077651584,Daihatsu tarios 2011 full option,Daihatsu,Terios Kid,2011,250000,4000000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Gulistan Colony, Rawalpindi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080301587,Move Conte 2014/2018/2019,Daihatsu,Move,2014,109000,1890000,Petrol,Lahore,Original,Imported,Automatic,Used,"Kashmir Road, Sialkot","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080751276,Suzuki Mehran VXR 2010/11 totally genion,Suzuki,Mehran VXR,2010,78300,795000,Petrol,Multan,Original,Local,Manual,Used,"Khanewal Road, Multan","Air Conditioning, Alloy Rims, AM/FM Radio, USB and Auxillary Cable"
1080903346,santro 2008model Lahore registered,Hyundai,Santro,2008,140000,1080000,Petrol,Lahore,Original,Imported,Manual,Used,"Sargodha Road, Faisalabad","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Steering, Rear speakers, USB and Auxillary Cable"
1079166496,SWIFT GLX CVT,Suzuki,Swift,2023,23000,4780000,Petrol,Sindh,Original,Local,Automatic,Used,"Latifabad, Hyderabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1079141478,Honda Civic Reborn,Honda,Civic Oriel,2009,215000,1880000,Petrol,Islamabad,Original,Local,Manual,Used,"GT Road, Gujrat","ABS, Air Conditioning, AM/FM Radio, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080809677,Suzuki every model 2007/2012 excellent drive,Suzuki,Every,2007,145000,1025000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulzar-E-Hijri, Karachi","ABS, Air Bags, Air Conditioning, Front Speakers, Power Locks, Power Steering"
1080460333,core 2009 model smart. card 2010,Daihatsu,Cuore,2009,85000,780000,Petrol,Karachi,Original,Local,Manual,Used,"KLP Road, Sadiqabad","Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Rear speakers"
1080830441,suzuki bolan VXR  lush condition,Suzuki,Bolan,2015,64000,1500000,Petrol,Sahiwal,Original,Local,Manual,Used,"Kassowal, Chichawatni","AM/FM Radio, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Rear speakers"
1079855215,Suzuki Liana model 2006,Suzuki,Liana,2006,242000,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town Phase 1, Lahore","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080556448,santro 2000 model for sale,Hyundai,Santro,2000,12345,650000,Petrol,Lahore,Original,Imported,Manual,Used,"GT Road, Hasan Abdal",Alloy Rims
1080896525,HONDA CITY ASPIRE 2002 MODEL,Honda,City Aspire,2002,102700,840000,Petrol,Multan,Original,Local,Automatic,Used,"Millat Town, Faisalabad","ABS, Air Bags"
1080828246,Honda Civic Prosmatic,Honda,Civic Prosmetic,2003,150000,1350000,Petrol,Karachi,Original,Local,Automatic,Used,"Sajid Awan Colony, Bahawalpur","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable"
1077290507,Hyundai santro Club,Hyundai,Santro,2006,150000,980000,Petrol,Lahore,Original,Local,Manual,Used,"Pansera Gojra Road, Gojra","Air Conditioning, AM/FM Radio, Front Speakers, Power Steering"
1080758225,Suzuki alto VXL AGS Automatic Gear,Suzuki,Alto,2020,35000,2495000,Petrol,Punjab,Original,Local,Automatic,Used,"Azadi Chowk, Lahore","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080734857,Mehran 2004 VXR total original,Suzuki,Mehran VXR,2004,15000,460000,Petrol,Sindh,Original,Imported,Manual,Used,"Akbar Town, Sadiqabad","AM/FM Radio, USB and Auxillary Cable"
1074626798,Aslam o alekum baleno four sale urgent,Suzuki,Baleno,2000,35790,699999,Petrol,Karachi,Original,Imported,Manual,Used,"National Police Foundation O-9, Islamabad","Air Conditioning, Alloy Rims, CD Player, Power Steering, Power Windows"
1079538575,Honda City IDSI 2007 model in mint condition for sale,Honda,City IDSI,2007,184512,1830000,Petrol,Sindh,Original,Local,Manual,Used,"Cantt, Multan","ABS, Air Conditioning, Front Speakers, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080692736,Honda City 2006 model,Honda,City Vario,2006,85000,1740000,Petrol,Sindh,Original,Imported,Automatic,Used,"Ahsan Colony, Multan","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, DVD Player, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080813160,Corolla GLi Automatic for sale,Toyota,Corolla GLI,2018,180000,3900000,Petrol,Lahore,Original,Local,Automatic,Used,"Jeewan City Housing Scheme, Sahiwal","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1075939863,"Suzuki Cultus,2005 Model, smart card,original documents,Alloy Rim",Suzuki,Cultus VXR,2005,65000,700000,Petrol,Lahore,Original,Local,Manual,Used,"Nishtar Colony, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Heated Seats, Power Steering, Rear AC Vents, Rear speakers, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080841180,suzuki alto,Suzuki,Alto,2004,168000,630000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 19, Karachi",Air Conditioning
1080696228,Toyota Xli 2012 model for sale in jhelum,Toyota,Corolla XLI,2012,150000,2199000,Petrol,Lahore,Original,Local,Manual,Used,"Jada, Jhelum",ABS
1080726661,suzuki baleno jxr model 2002 urgent for sale best fuel average,Suzuki,Baleno,2002,189000,830000,Petrol,Lahore,Original,Local,Manual,Used,"MDA Chowk, Multan","Alloy Rims, AM/FM Radio, Immobilizer Key, Power Windows"
1080778481,Suzuki Alto VXR 2005,Suzuki,Alto,2005,90000,650000,Petrol,Karachi,Original,Local,Manual,Used,"Nazimabad 3, Karachi","Air Conditioning, Alloy Rims"
1080034103,-Honda Civic Reborn 2011 Model,Honda,Civic Prosmetic,2011,120000,2730000,Petrol,Lahore,Original,Local,Automatic,Used,"G-5, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1079386134,mehran vxr 2019,Suzuki,Mehran VXR,2019,70000,1400000,Petrol,Dera Ghazi Khan,Original,Imported,Automatic,Used,"Gaddai, Dera Ghazi Khan","Air Conditioning, AM/FM Radio, Keyless Entry"
1080380651,Suzuki wagon R vxl 2018,Suzuki,Wagon R,2018,150000,1850000,Petrol,Lahore,Original,Local,Manual,Used,"Faisalabad, Punjab","Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080289886,مکی فریم جینون باہر سے 50%جینون,Suzuki,Bolan,2006,52452,780000,CNG,Islamabad,Original,Local,Manual,Used,"Murad Abad, Haripur","AM/FM Radio, DVD Player, Rear speakers, USB and Auxillary Cable"
1079743182,Suzuki Alto VXL Auto Gear Shift 2022,Suzuki,Alto,2022,65000,2950000,Petrol,Islamabad,Original,Local,Automatic,Used,"F-11 Markaz, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Camera, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080193948,Honda city 2006 model,Honda,City Vario,2006,86700,1325000,Petrol,Karachi,Original,Imported,Automatic,Used,"Farooqabad, Sheikhüpura","ABS, Air Bags, Alloy Rims, CD Player, Cruise Control, Climate Control, DVD Player, Power Locks, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera"
1079402855,good condition 2015 white colour,Suzuki,Bolan,2015,57000,850000,Petrol,Karachi,Original,Local,Manual,Used,"Sugar Mill Colony, Layyah","AM/FM Radio, CD Player, USB and Auxillary Cable"
1080671393,Mira 2014 es,Daihatsu,Mira,2014,140000,2450000,Petrol,Islamabad,Original,Imported,Automatic,Used,"I-9, Islamabad","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player"
1080595158,2011 model Bolan,Suzuki,Bolan,2011,56756,890000,Petrol,Karachi,Original,Imported,Manual,Used,"Liaquatabad, Karachi",USB and Auxillary Cable
1078768471,Kia Picanto 2022 September Automatic,KIA,Picanto,2022,14500,3280000,Petrol,Karachi,Original,Local,Automatic,Used,"North Nazimabad, Karachi","ABS, Air Bags, Air Conditioning, Power Steering, Power Windows"
1080637709,2013 Gli 1.6,Toyota,Corolla GLI,2013,100000,3250000,Petrol,Karachi,Original,Local,Automatic,Used,"A-One City, Quetta","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents"
1080370268,"Wagon R AGS 2022, Automatic , Full Genuine Original Condition",Suzuki,Wagon R,2022,18000,3150000,Petrol,Islamabad,Original,Local,Automatic,Used,"Saidpur Road, Rawalpindi","Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Keyless Entry, Power Windows, Rear Camera, USB and Auxillary Cable"
